n = 100000
Cycles = 2000
Car 36497 : Position 63503, Velocity 0
Car 36498 : Position 63502, Velocity 0
Car 36499 : Position 63501, Velocity 0
Car 36500 : Position 63500, Velocity 0
Car 36501 : Position 63499, Velocity 0
Car 36502 : Position 63498, Velocity 0
Car 36503 : Position 63497, Velocity 0
Car 36504 : Position 63496, Velocity 0
Car 36505 : Position 63495, Velocity 0
Car 36506 : Position 63494, Velocity 0
Car 36507 : Position 63493, Velocity 0
Car 36508 : Position 63492, Velocity 0
Car 36509 : Position 63491, Velocity 0
Car 36510 : Position 63490, Velocity 0
Car 36511 : Position 63489, Velocity 0
Car 36512 : Position 63488, Velocity 0
Car 36513 : Position 63487, Velocity 0
Car 36514 : Position 63486, Velocity 0
Car 36515 : Position 63485, Velocity 0
Car 36516 : Position 63484, Velocity 0
Car 36517 : Position 63483, Velocity 0
Car 36518 : Position 63482, Velocity 0
Car 36519 : Position 63481, Velocity 0
Car 36520 : Position 63480, Velocity 0
Car 36521 : Position 63479, Velocity 0
Car 36522 : Position 63478, Velocity 0
Car 36523 : Position 63477, Velocity 0
Car 36524 : Position 63476, Velocity 0
Car 36525 : Position 63475, Velocity 0
Car 36526 : Position 63474, Velocity 0
Car 36527 : Position 63473, Velocity 0
Car 36528 : Position 63472, Velocity 0
Car 36529 : Position 63471, Velocity 0
Car 36530 : Position 63470, Velocity 0
Car 36531 : Position 63469, Velocity 0
Car 36532 : Position 63468, Velocity 0
Car 36533 : Position 63467, Velocity 0
Car 36534 : Position 63466, Velocity 0
Car 36535 : Position 63465, Velocity 0
Car 36536 : Position 63464, Velocity 0
Car 36537 : Position 63463, Velocity 0
Car 36538 : Position 63462, Velocity 0
Car 36539 : Position 63461, Velocity 0
Car 36540 : Position 63460, Velocity 0
Car 36541 : Position 63459, Velocity 0
Car 36542 : Position 63458, Velocity 0
Car 36543 : Position 63457, Velocity 0
Car 36544 : Position 63456, Velocity 0
Car 36545 : Position 63455, Velocity 0
Car 36546 : Position 63454, Velocity 0
Car 36547 : Position 63453, Velocity 0
Car 36548 : Position 63452, Velocity 0
Car 36549 : Position 63451, Velocity 0
Car 36550 : Position 63450, Velocity 0
Car 36551 : Position 63449, Velocity 0
Car 36552 : Position 63448, Velocity 0
Car 36553 : Position 63447, Velocity 0
Car 36554 : Position 63446, Velocity 0
Car 36555 : Position 63445, Velocity 0
Car 36556 : Position 63444, Velocity 0
Car 36557 : Position 63443, Velocity 0
Car 36558 : Position 63442, Velocity 0
Car 36559 : Position 63441, Velocity 0
Car 36560 : Position 63440, Velocity 0
Car 36561 : Position 63439, Velocity 0
Car 36562 : Position 63438, Velocity 0
Car 36563 : Position 63437, Velocity 0
Car 36564 : Position 63436, Velocity 0
Car 36565 : Position 63435, Velocity 0
Car 36566 : Position 63434, Velocity 0
Car 36567 : Position 63433, Velocity 0
Car 36568 : Position 63432, Velocity 0
Car 36569 : Position 63431, Velocity 0
Car 36570 : Position 63430, Velocity 0
Car 36571 : Position 63429, Velocity 0
Car 36572 : Position 63428, Velocity 0
Car 36573 : Position 63427, Velocity 0
Car 36574 : Position 63426, Velocity 0
Car 36575 : Position 63425, Velocity 0
Car 36576 : Position 63424, Velocity 0
Car 36577 : Position 63423, Velocity 0
Car 36578 : Position 63422, Velocity 0
Car 36579 : Position 63421, Velocity 0
Car 36580 : Position 63420, Velocity 0
Car 36581 : Position 63419, Velocity 0
Car 36582 : Position 63418, Velocity 0
Car 36583 : Position 63417, Velocity 0
Car 36584 : Position 63416, Velocity 0
Car 36585 : Position 63415, Velocity 0
Car 36586 : Position 63414, Velocity 0
Car 36587 : Position 63413, Velocity 0
Car 36588 : Position 63412, Velocity 0
Car 36589 : Position 63411, Velocity 0
Car 36590 : Position 63410, Velocity 0
Car 36591 : Position 63409, Velocity 0
Car 36592 : Position 63408, Velocity 0
Car 36593 : Position 63407, Velocity 0
Car 36594 : Position 63406, Velocity 0
Car 36595 : Position 63405, Velocity 0
Car 36596 : Position 63404, Velocity 0
Car 36597 : Position 63403, Velocity 0
Car 36598 : Position 63402, Velocity 0
Car 36599 : Position 63401, Velocity 0
Car 36600 : Position 63400, Velocity 0
Car 36601 : Position 63399, Velocity 0
Car 36602 : Position 63398, Velocity 0
Car 36603 : Position 63397, Velocity 0
Car 36604 : Position 63396, Velocity 0
Car 36605 : Position 63395, Velocity 0
Car 36606 : Position 63394, Velocity 0
Car 36607 : Position 63393, Velocity 0
Car 36608 : Position 63392, Velocity 0
Car 36609 : Position 63391, Velocity 0
Car 36610 : Position 63390, Velocity 0
Car 36611 : Position 63389, Velocity 0
Car 36612 : Position 63388, Velocity 0
Car 36613 : Position 63387, Velocity 0
Car 36614 : Position 63386, Velocity 0
Car 36615 : Position 63385, Velocity 0
Car 36616 : Position 63384, Velocity 0
Car 36617 : Position 63383, Velocity 0
Car 36618 : Position 63382, Velocity 0
Car 36619 : Position 63381, Velocity 0
Car 36620 : Position 63380, Velocity 0
Car 36621 : Position 63379, Velocity 0
Car 36622 : Position 63378, Velocity 0
Car 36623 : Position 63377, Velocity 0
Car 36624 : Position 63376, Velocity 0
Car 36625 : Position 63375, Velocity 0
Car 36626 : Position 63374, Velocity 0
Car 36627 : Position 63373, Velocity 0
Car 36628 : Position 63372, Velocity 0
Car 36629 : Position 63371, Velocity 0
Car 36630 : Position 63370, Velocity 0
Car 36631 : Position 63369, Velocity 0
Car 36632 : Position 63368, Velocity 0
Car 36633 : Position 63367, Velocity 0
Car 36634 : Position 63366, Velocity 0
Car 36635 : Position 63365, Velocity 0
Car 36636 : Position 63364, Velocity 0
Car 36637 : Position 63363, Velocity 0
Car 36638 : Position 63362, Velocity 0
Car 36639 : Position 63361, Velocity 0
Car 36640 : Position 63360, Velocity 0
Car 36641 : Position 63359, Velocity 0
Car 36642 : Position 63358, Velocity 0
Car 36643 : Position 63357, Velocity 0
Car 36644 : Position 63356, Velocity 0
Car 36645 : Position 63355, Velocity 0
Car 36646 : Position 63354, Velocity 0
Car 36647 : Position 63353, Velocity 0
Car 36648 : Position 63352, Velocity 0
Car 36649 : Position 63351, Velocity 0
Car 36650 : Position 63350, Velocity 0
Car 36651 : Position 63349, Velocity 0
Car 36652 : Position 63348, Velocity 0
Car 36653 : Position 63347, Velocity 0
Car 36654 : Position 63346, Velocity 0
Car 36655 : Position 63345, Velocity 0
Car 36656 : Position 63344, Velocity 0
Car 36657 : Position 63343, Velocity 0
Car 36658 : Position 63342, Velocity 0
Car 36659 : Position 63341, Velocity 0
Car 36660 : Position 63340, Velocity 0
Car 36661 : Position 63339, Velocity 0
Car 36662 : Position 63338, Velocity 0
Car 36663 : Position 63337, Velocity 0
Car 36664 : Position 63336, Velocity 0
Car 36665 : Position 63335, Velocity 0
Car 36666 : Position 63334, Velocity 0
Car 36667 : Position 63333, Velocity 0
Car 36668 : Position 63332, Velocity 0
Car 36669 : Position 63331, Velocity 0
Car 36670 : Position 63330, Velocity 0
Car 36671 : Position 63329, Velocity 0
Car 36672 : Position 63328, Velocity 0
Car 36673 : Position 63327, Velocity 0
Car 36674 : Position 63326, Velocity 0
Car 36675 : Position 63325, Velocity 0
Car 36676 : Position 63324, Velocity 0
Car 36677 : Position 63323, Velocity 0
Car 36678 : Position 63322, Velocity 0
Car 36679 : Position 63321, Velocity 0
Car 36680 : Position 63320, Velocity 0
Car 36681 : Position 63319, Velocity 0
Car 36682 : Position 63318, Velocity 0
Car 36683 : Position 63317, Velocity 0
Car 36684 : Position 63316, Velocity 0
Car 36685 : Position 63315, Velocity 0
Car 36686 : Position 63314, Velocity 0
Car 36687 : Position 63313, Velocity 0
Car 36688 : Position 63312, Velocity 0
Car 36689 : Position 63311, Velocity 0
Car 36690 : Position 63310, Velocity 0
Car 36691 : Position 63309, Velocity 0
Car 36692 : Position 63308, Velocity 0
Car 36693 : Position 63307, Velocity 0
Car 36694 : Position 63306, Velocity 0
Car 36695 : Position 63305, Velocity 0
Car 36696 : Position 63304, Velocity 0
Car 36697 : Position 63303, Velocity 0
Car 36698 : Position 63302, Velocity 0
Car 36699 : Position 63301, Velocity 0
Car 36700 : Position 63300, Velocity 0
Car 36701 : Position 63299, Velocity 0
Car 36702 : Position 63298, Velocity 0
Car 36703 : Position 63297, Velocity 0
Car 36704 : Position 63296, Velocity 0
Car 36705 : Position 63295, Velocity 0
Car 36706 : Position 63294, Velocity 0
Car 36707 : Position 63293, Velocity 0
Car 36708 : Position 63292, Velocity 0
Car 36709 : Position 63291, Velocity 0
Car 36710 : Position 63290, Velocity 0
Car 36711 : Position 63289, Velocity 0
Car 36712 : Position 63288, Velocity 0
Car 36713 : Position 63287, Velocity 0
Car 36714 : Position 63286, Velocity 0
Car 36715 : Position 63285, Velocity 0
Car 36716 : Position 63284, Velocity 0
Car 36717 : Position 63283, Velocity 0
Car 36718 : Position 63282, Velocity 0
Car 36719 : Position 63281, Velocity 0
Car 36720 : Position 63280, Velocity 0
Car 36721 : Position 63279, Velocity 0
Car 36722 : Position 63278, Velocity 0
Car 36723 : Position 63277, Velocity 0
Car 36724 : Position 63276, Velocity 0
Car 36725 : Position 63275, Velocity 0
Car 36726 : Position 63274, Velocity 0
Car 36727 : Position 63273, Velocity 0
Car 36728 : Position 63272, Velocity 0
Car 36729 : Position 63271, Velocity 0
Car 36730 : Position 63270, Velocity 0
Car 36731 : Position 63269, Velocity 0
Car 36732 : Position 63268, Velocity 0
Car 36733 : Position 63267, Velocity 0
Car 36734 : Position 63266, Velocity 0
Car 36735 : Position 63265, Velocity 0
Car 36736 : Position 63264, Velocity 0
Car 36737 : Position 63263, Velocity 0
Car 36738 : Position 63262, Velocity 0
Car 36739 : Position 63261, Velocity 0
Car 36740 : Position 63260, Velocity 0
Car 36741 : Position 63259, Velocity 0
Car 36742 : Position 63258, Velocity 0
Car 36743 : Position 63257, Velocity 0
Car 36744 : Position 63256, Velocity 0
Car 36745 : Position 63255, Velocity 0
Car 36746 : Position 63254, Velocity 0
Car 36747 : Position 63253, Velocity 0
Car 36748 : Position 63252, Velocity 0
Car 36749 : Position 63251, Velocity 0
Car 36750 : Position 63250, Velocity 0
Car 36751 : Position 63249, Velocity 0
Car 36752 : Position 63248, Velocity 0
Car 36753 : Position 63247, Velocity 0
Car 36754 : Position 63246, Velocity 0
Car 36755 : Position 63245, Velocity 0
Car 36756 : Position 63244, Velocity 0
Car 36757 : Position 63243, Velocity 0
Car 36758 : Position 63242, Velocity 0
Car 36759 : Position 63241, Velocity 0
Car 36760 : Position 63240, Velocity 0
Car 36761 : Position 63239, Velocity 0
Car 36762 : Position 63238, Velocity 0
Car 36763 : Position 63237, Velocity 0
Car 36764 : Position 63236, Velocity 0
Car 36765 : Position 63235, Velocity 0
Car 36766 : Position 63234, Velocity 0
Car 36767 : Position 63233, Velocity 0
Car 36768 : Position 63232, Velocity 0
Car 36769 : Position 63231, Velocity 0
Car 36770 : Position 63230, Velocity 0
Car 36771 : Position 63229, Velocity 0
Car 36772 : Position 63228, Velocity 0
Car 36773 : Position 63227, Velocity 0
Car 36774 : Position 63226, Velocity 0
Car 36775 : Position 63225, Velocity 0
Car 36776 : Position 63224, Velocity 0
Car 36777 : Position 63223, Velocity 0
Car 36778 : Position 63222, Velocity 0
Car 36779 : Position 63221, Velocity 0
Car 36780 : Position 63220, Velocity 0
Car 36781 : Position 63219, Velocity 0
Car 36782 : Position 63218, Velocity 0
Car 36783 : Position 63217, Velocity 0
Car 36784 : Position 63216, Velocity 0
Car 36785 : Position 63215, Velocity 0
Car 36786 : Position 63214, Velocity 0
Car 36787 : Position 63213, Velocity 0
Car 36788 : Position 63212, Velocity 0
Car 36789 : Position 63211, Velocity 0
Car 36790 : Position 63210, Velocity 0
Car 36791 : Position 63209, Velocity 0
Car 36792 : Position 63208, Velocity 0
Car 36793 : Position 63207, Velocity 0
Car 36794 : Position 63206, Velocity 0
Car 36795 : Position 63205, Velocity 0
Car 36796 : Position 63204, Velocity 0
Car 36797 : Position 63203, Velocity 0
Car 36798 : Position 63202, Velocity 0
Car 36799 : Position 63201, Velocity 0
Car 36800 : Position 63200, Velocity 0
Car 36801 : Position 63199, Velocity 0
Car 36802 : Position 63198, Velocity 0
Car 36803 : Position 63197, Velocity 0
Car 36804 : Position 63196, Velocity 0
Car 36805 : Position 63195, Velocity 0
Car 36806 : Position 63194, Velocity 0
Car 36807 : Position 63193, Velocity 0
Car 36808 : Position 63192, Velocity 0
Car 36809 : Position 63191, Velocity 0
Car 36810 : Position 63190, Velocity 0
Car 36811 : Position 63189, Velocity 0
Car 36812 : Position 63188, Velocity 0
Car 36813 : Position 63187, Velocity 0
Car 36814 : Position 63186, Velocity 0
Car 36815 : Position 63185, Velocity 0
Car 36816 : Position 63184, Velocity 0
Car 36817 : Position 63183, Velocity 0
Car 36818 : Position 63182, Velocity 0
Car 36819 : Position 63181, Velocity 0
Car 36820 : Position 63180, Velocity 0
Car 36821 : Position 63179, Velocity 0
Car 36822 : Position 63178, Velocity 0
Car 36823 : Position 63177, Velocity 0
Car 36824 : Position 63176, Velocity 0
Car 36825 : Position 63175, Velocity 0
Car 36826 : Position 63174, Velocity 0
Car 36827 : Position 63173, Velocity 0
Car 36828 : Position 63172, Velocity 0
Car 36829 : Position 63171, Velocity 0
Car 36830 : Position 63170, Velocity 0
Car 36831 : Position 63169, Velocity 0
Car 36832 : Position 63168, Velocity 0
Car 36833 : Position 63167, Velocity 0
Car 36834 : Position 63166, Velocity 0
Car 36835 : Position 63165, Velocity 0
Car 36836 : Position 63164, Velocity 0
Car 36837 : Position 63163, Velocity 0
Car 36838 : Position 63162, Velocity 0
Car 36839 : Position 63161, Velocity 0
Car 36840 : Position 63160, Velocity 0
Car 36841 : Position 63159, Velocity 0
Car 36842 : Position 63158, Velocity 0
Car 36843 : Position 63157, Velocity 0
Car 36844 : Position 63156, Velocity 0
Car 36845 : Position 63155, Velocity 0
Car 36846 : Position 63154, Velocity 0
Car 36847 : Position 63153, Velocity 0
Car 36848 : Position 63152, Velocity 0
Car 36849 : Position 63151, Velocity 0
Car 36850 : Position 63150, Velocity 0
Car 36851 : Position 63149, Velocity 0
Car 36852 : Position 63148, Velocity 0
Car 36853 : Position 63147, Velocity 0
Car 36854 : Position 63146, Velocity 0
Car 36855 : Position 63145, Velocity 0
Car 36856 : Position 63144, Velocity 0
Car 36857 : Position 63143, Velocity 0
Car 36858 : Position 63142, Velocity 0
Car 36859 : Position 63141, Velocity 0
Car 36860 : Position 63140, Velocity 0
Car 36861 : Position 63139, Velocity 0
Car 36862 : Position 63138, Velocity 0
Car 36863 : Position 63137, Velocity 0
Car 36864 : Position 63136, Velocity 0
Car 36865 : Position 63135, Velocity 0
Car 36866 : Position 63134, Velocity 0
Car 36867 : Position 63133, Velocity 0
Car 36868 : Position 63132, Velocity 0
Car 36869 : Position 63131, Velocity 0
Car 36870 : Position 63130, Velocity 0
Car 36871 : Position 63129, Velocity 0
Car 36872 : Position 63128, Velocity 0
Car 36873 : Position 63127, Velocity 0
Car 36874 : Position 63126, Velocity 0
Car 36875 : Position 63125, Velocity 0
Car 36876 : Position 63124, Velocity 0
Car 36877 : Position 63123, Velocity 0
Car 36878 : Position 63122, Velocity 0
Car 36879 : Position 63121, Velocity 0
Car 36880 : Position 63120, Velocity 0
Car 36881 : Position 63119, Velocity 0
Car 36882 : Position 63118, Velocity 0
Car 36883 : Position 63117, Velocity 0
Car 36884 : Position 63116, Velocity 0
Car 36885 : Position 63115, Velocity 0
Car 36886 : Position 63114, Velocity 0
Car 36887 : Position 63113, Velocity 0
Car 36888 : Position 63112, Velocity 0
Car 36889 : Position 63111, Velocity 0
Car 36890 : Position 63110, Velocity 0
Car 36891 : Position 63109, Velocity 0
Car 36892 : Position 63108, Velocity 0
Car 36893 : Position 63107, Velocity 0
Car 36894 : Position 63106, Velocity 0
Car 36895 : Position 63105, Velocity 0
Car 36896 : Position 63104, Velocity 0
Car 36897 : Position 63103, Velocity 0
Car 36898 : Position 63102, Velocity 0
Car 36899 : Position 63101, Velocity 0
Car 36900 : Position 63100, Velocity 0
Car 36901 : Position 63099, Velocity 0
Car 36902 : Position 63098, Velocity 0
Car 36903 : Position 63097, Velocity 0
Car 36904 : Position 63096, Velocity 0
Car 36905 : Position 63095, Velocity 0
Car 36906 : Position 63094, Velocity 0
Car 36907 : Position 63093, Velocity 0
Car 36908 : Position 63092, Velocity 0
Car 36909 : Position 63091, Velocity 0
Car 36910 : Position 63090, Velocity 0
Car 36911 : Position 63089, Velocity 0
Car 36912 : Position 63088, Velocity 0
Car 36913 : Position 63087, Velocity 0
Car 36914 : Position 63086, Velocity 0
Car 36915 : Position 63085, Velocity 0
Car 36916 : Position 63084, Velocity 0
Car 36917 : Position 63083, Velocity 0
Car 36918 : Position 63082, Velocity 0
Car 36919 : Position 63081, Velocity 0
Car 36920 : Position 63080, Velocity 0
Car 36921 : Position 63079, Velocity 0
Car 36922 : Position 63078, Velocity 0
Car 36923 : Position 63077, Velocity 0
Car 36924 : Position 63076, Velocity 0
Car 36925 : Position 63075, Velocity 0
Car 36926 : Position 63074, Velocity 0
Car 36927 : Position 63073, Velocity 0
Car 36928 : Position 63072, Velocity 0
Car 36929 : Position 63071, Velocity 0
Car 36930 : Position 63070, Velocity 0
Car 36931 : Position 63069, Velocity 0
Car 36932 : Position 63068, Velocity 0
Car 36933 : Position 63067, Velocity 0
Car 36934 : Position 63066, Velocity 0
Car 36935 : Position 63065, Velocity 0
Car 36936 : Position 63064, Velocity 0
Car 36937 : Position 63063, Velocity 0
Car 36938 : Position 63062, Velocity 0
Car 36939 : Position 63061, Velocity 0
Car 36940 : Position 63060, Velocity 0
Car 36941 : Position 63059, Velocity 0
Car 36942 : Position 63058, Velocity 0
Car 36943 : Position 63057, Velocity 0
Car 36944 : Position 63056, Velocity 0
Car 36945 : Position 63055, Velocity 0
Car 36946 : Position 63054, Velocity 0
Car 36947 : Position 63053, Velocity 0
Car 36948 : Position 63052, Velocity 0
Car 36949 : Position 63051, Velocity 0
Car 36950 : Position 63050, Velocity 0
Car 36951 : Position 63049, Velocity 0
Car 36952 : Position 63048, Velocity 0
Car 36953 : Position 63047, Velocity 0
Car 36954 : Position 63046, Velocity 0
Car 36955 : Position 63045, Velocity 0
Car 36956 : Position 63044, Velocity 0
Car 36957 : Position 63043, Velocity 0
Car 36958 : Position 63042, Velocity 0
Car 36959 : Position 63041, Velocity 0
Car 36960 : Position 63040, Velocity 0
Car 36961 : Position 63039, Velocity 0
Car 36962 : Position 63038, Velocity 0
Car 36963 : Position 63037, Velocity 0
Car 36964 : Position 63036, Velocity 0
Car 36965 : Position 63035, Velocity 0
Car 36966 : Position 63034, Velocity 0
Car 36967 : Position 63033, Velocity 0
Car 36968 : Position 63032, Velocity 0
Car 36969 : Position 63031, Velocity 0
Car 36970 : Position 63030, Velocity 0
Car 36971 : Position 63029, Velocity 0
Car 36972 : Position 63028, Velocity 0
Car 36973 : Position 63027, Velocity 0
Car 36974 : Position 63026, Velocity 0
Car 36975 : Position 63025, Velocity 0
Car 36976 : Position 63024, Velocity 0
Car 36977 : Position 63023, Velocity 0
Car 36978 : Position 63022, Velocity 0
Car 36979 : Position 63021, Velocity 0
Car 36980 : Position 63020, Velocity 0
Car 36981 : Position 63019, Velocity 0
Car 36982 : Position 63018, Velocity 0
Car 36983 : Position 63017, Velocity 0
Car 36984 : Position 63016, Velocity 0
Car 36985 : Position 63015, Velocity 0
Car 36986 : Position 63014, Velocity 0
Car 36987 : Position 63013, Velocity 0
Car 36988 : Position 63012, Velocity 0
Car 36989 : Position 63011, Velocity 0
Car 36990 : Position 63010, Velocity 0
Car 36991 : Position 63009, Velocity 0
Car 36992 : Position 63008, Velocity 0
Car 36993 : Position 63007, Velocity 0
Car 36994 : Position 63006, Velocity 0
Car 36995 : Position 63005, Velocity 0
Car 36996 : Position 63004, Velocity 0
Car 36997 : Position 63003, Velocity 0
Car 36998 : Position 63002, Velocity 0
Car 36999 : Position 63001, Velocity 0
Car 37000 : Position 63000, Velocity 0
Car 37001 : Position 62999, Velocity 0
Car 37002 : Position 62998, Velocity 0
Car 37003 : Position 62997, Velocity 0
Car 37004 : Position 62996, Velocity 0
Car 37005 : Position 62995, Velocity 0
Car 37006 : Position 62994, Velocity 0
Car 37007 : Position 62993, Velocity 0
Car 37008 : Position 62992, Velocity 0
Car 37009 : Position 62991, Velocity 0
Car 37010 : Position 62990, Velocity 0
Car 37011 : Position 62989, Velocity 0
Car 37012 : Position 62988, Velocity 0
Car 37013 : Position 62987, Velocity 0
Car 37014 : Position 62986, Velocity 0
Car 37015 : Position 62985, Velocity 0
Car 37016 : Position 62984, Velocity 0
Car 37017 : Position 62983, Velocity 0
Car 37018 : Position 62982, Velocity 0
Car 37019 : Position 62981, Velocity 0
Car 37020 : Position 62980, Velocity 0
Car 37021 : Position 62979, Velocity 0
Car 37022 : Position 62978, Velocity 0
Car 37023 : Position 62977, Velocity 0
Car 37024 : Position 62976, Velocity 0
Car 37025 : Position 62975, Velocity 0
Car 37026 : Position 62974, Velocity 0
Car 37027 : Position 62973, Velocity 0
Car 37028 : Position 62972, Velocity 0
Car 37029 : Position 62971, Velocity 0
Car 37030 : Position 62970, Velocity 0
Car 37031 : Position 62969, Velocity 0
Car 37032 : Position 62968, Velocity 0
Car 37033 : Position 62967, Velocity 0
Car 37034 : Position 62966, Velocity 0
Car 37035 : Position 62965, Velocity 0
Car 37036 : Position 62964, Velocity 0
Car 37037 : Position 62963, Velocity 0
Car 37038 : Position 62962, Velocity 0
Car 37039 : Position 62961, Velocity 0
Car 37040 : Position 62960, Velocity 0
Car 37041 : Position 62959, Velocity 0
Car 37042 : Position 62958, Velocity 0
Car 37043 : Position 62957, Velocity 0
Car 37044 : Position 62956, Velocity 0
Car 37045 : Position 62955, Velocity 0
Car 37046 : Position 62954, Velocity 0
Car 37047 : Position 62953, Velocity 0
Car 37048 : Position 62952, Velocity 0
Car 37049 : Position 62951, Velocity 0
Car 37050 : Position 62950, Velocity 0
Car 37051 : Position 62949, Velocity 0
Car 37052 : Position 62948, Velocity 0
Car 37053 : Position 62947, Velocity 0
Car 37054 : Position 62946, Velocity 0
Car 37055 : Position 62945, Velocity 0
Car 37056 : Position 62944, Velocity 0
Car 37057 : Position 62943, Velocity 0
Car 37058 : Position 62942, Velocity 0
Car 37059 : Position 62941, Velocity 0
Car 37060 : Position 62940, Velocity 0
Car 37061 : Position 62939, Velocity 0
Car 37062 : Position 62938, Velocity 0
Car 37063 : Position 62937, Velocity 0
Car 37064 : Position 62936, Velocity 0
Car 37065 : Position 62935, Velocity 0
Car 37066 : Position 62934, Velocity 0
Car 37067 : Position 62933, Velocity 0
Car 37068 : Position 62932, Velocity 0
Car 37069 : Position 62931, Velocity 0
Car 37070 : Position 62930, Velocity 0
Car 37071 : Position 62929, Velocity 0
Car 37072 : Position 62928, Velocity 0
Car 37073 : Position 62927, Velocity 0
Car 37074 : Position 62926, Velocity 0
Car 37075 : Position 62925, Velocity 0
Car 37076 : Position 62924, Velocity 0
Car 37077 : Position 62923, Velocity 0
Car 37078 : Position 62922, Velocity 0
Car 37079 : Position 62921, Velocity 0
Car 37080 : Position 62920, Velocity 0
Car 37081 : Position 62919, Velocity 0
Car 37082 : Position 62918, Velocity 0
Car 37083 : Position 62917, Velocity 0
Car 37084 : Position 62916, Velocity 0
Car 37085 : Position 62915, Velocity 0
Car 37086 : Position 62914, Velocity 0
Car 37087 : Position 62913, Velocity 0
Car 37088 : Position 62912, Velocity 0
Car 37089 : Position 62911, Velocity 0
Car 37090 : Position 62910, Velocity 0
Car 37091 : Position 62909, Velocity 0
Car 37092 : Position 62908, Velocity 0
Car 37093 : Position 62907, Velocity 0
Car 37094 : Position 62906, Velocity 0
Car 37095 : Position 62905, Velocity 0
Car 37096 : Position 62904, Velocity 0
Car 37097 : Position 62903, Velocity 0
Car 37098 : Position 62902, Velocity 0
Car 37099 : Position 62901, Velocity 0
Car 37100 : Position 62900, Velocity 0
Car 37101 : Position 62899, Velocity 0
Car 37102 : Position 62898, Velocity 0
Car 37103 : Position 62897, Velocity 0
Car 37104 : Position 62896, Velocity 0
Car 37105 : Position 62895, Velocity 0
Car 37106 : Position 62894, Velocity 0
Car 37107 : Position 62893, Velocity 0
Car 37108 : Position 62892, Velocity 0
Car 37109 : Position 62891, Velocity 0
Car 37110 : Position 62890, Velocity 0
Car 37111 : Position 62889, Velocity 0
Car 37112 : Position 62888, Velocity 0
Car 37113 : Position 62887, Velocity 0
Car 37114 : Position 62886, Velocity 0
Car 37115 : Position 62885, Velocity 0
Car 37116 : Position 62884, Velocity 0
Car 37117 : Position 62883, Velocity 0
Car 37118 : Position 62882, Velocity 0
Car 37119 : Position 62881, Velocity 0
Car 37120 : Position 62880, Velocity 0
Car 37121 : Position 62879, Velocity 0
Car 37122 : Position 62878, Velocity 0
Car 37123 : Position 62877, Velocity 0
Car 37124 : Position 62876, Velocity 0
Car 37125 : Position 62875, Velocity 0
Car 37126 : Position 62874, Velocity 0
Car 37127 : Position 62873, Velocity 0
Car 37128 : Position 62872, Velocity 0
Car 37129 : Position 62871, Velocity 0
Car 37130 : Position 62870, Velocity 0
Car 37131 : Position 62869, Velocity 0
Car 37132 : Position 62868, Velocity 0
Car 37133 : Position 62867, Velocity 0
Car 37134 : Position 62866, Velocity 0
Car 37135 : Position 62865, Velocity 0
Car 37136 : Position 62864, Velocity 0
Car 37137 : Position 62863, Velocity 0
Car 37138 : Position 62862, Velocity 0
Car 37139 : Position 62861, Velocity 0
Car 37140 : Position 62860, Velocity 0
Car 37141 : Position 62859, Velocity 0
Car 37142 : Position 62858, Velocity 0
Car 37143 : Position 62857, Velocity 0
Car 37144 : Position 62856, Velocity 0
Car 37145 : Position 62855, Velocity 0
Car 37146 : Position 62854, Velocity 0
Car 37147 : Position 62853, Velocity 0
Car 37148 : Position 62852, Velocity 0
Car 37149 : Position 62851, Velocity 0
Car 37150 : Position 62850, Velocity 0
Car 37151 : Position 62849, Velocity 0
Car 37152 : Position 62848, Velocity 0
Car 37153 : Position 62847, Velocity 0
Car 37154 : Position 62846, Velocity 0
Car 37155 : Position 62845, Velocity 0
Car 37156 : Position 62844, Velocity 0
Car 37157 : Position 62843, Velocity 0
Car 37158 : Position 62842, Velocity 0
Car 37159 : Position 62841, Velocity 0
Car 37160 : Position 62840, Velocity 0
Car 37161 : Position 62839, Velocity 0
Car 37162 : Position 62838, Velocity 0
Car 37163 : Position 62837, Velocity 0
Car 37164 : Position 62836, Velocity 0
Car 37165 : Position 62835, Velocity 0
Car 37166 : Position 62834, Velocity 0
Car 37167 : Position 62833, Velocity 0
Car 37168 : Position 62832, Velocity 0
Car 37169 : Position 62831, Velocity 0
Car 37170 : Position 62830, Velocity 0
Car 37171 : Position 62829, Velocity 0
Car 37172 : Position 62828, Velocity 0
Car 37173 : Position 62827, Velocity 0
Car 37174 : Position 62826, Velocity 0
Car 37175 : Position 62825, Velocity 0
Car 37176 : Position 62824, Velocity 0
Car 37177 : Position 62823, Velocity 0
Car 37178 : Position 62822, Velocity 0
Car 37179 : Position 62821, Velocity 0
Car 37180 : Position 62820, Velocity 0
Car 37181 : Position 62819, Velocity 0
Car 37182 : Position 62818, Velocity 0
Car 37183 : Position 62817, Velocity 0
Car 37184 : Position 62816, Velocity 0
Car 37185 : Position 62815, Velocity 0
Car 37186 : Position 62814, Velocity 0
Car 37187 : Position 62813, Velocity 0
Car 37188 : Position 62812, Velocity 0
Car 37189 : Position 62811, Velocity 0
Car 37190 : Position 62810, Velocity 0
Car 37191 : Position 62809, Velocity 0
Car 37192 : Position 62808, Velocity 0
Car 37193 : Position 62807, Velocity 0
Car 37194 : Position 62806, Velocity 0
Car 37195 : Position 62805, Velocity 0
